:START_ID,:TYPE,:END_ID,properties:JSON
"navigation.flowstep.requires.navigation.navigationguard",USES_PREDICATE,"predicate:requires","{}"
"navigation.flowstep.triggers.navigation.navigationtransition",USES_PREDICATE,"predicate:triggers","{}"
"navigation.guardaction.depends-on.navigation.guardcondition",USES_PREDICATE,"predicate:depends-on","{}"
"navigation.guardaction.navigates-to.navigation.route",USES_PREDICATE,"predicate:navigates-to","{}"
"navigation.guardaction.uses.navigation.contextvariable",USES_PREDICATE,"predicate:uses","{}"
"navigation.guardcondition.constrains.navigation.route",USES_PREDICATE,"predicate:constrains","{}"
"navigation.guardcondition.consumes.navigation.contextvariable",USES_PREDICATE,"predicate:consumes","{}"
"navigation.guardcondition.references.navigation.routemeta",USES_PREDICATE,"predicate:references","{}"
"navigation.guardcondition.triggers.navigation.guardaction",USES_PREDICATE,"predicate:triggers","{}"
"navigation.guardcondition.uses.navigation.contextvariable",USES_PREDICATE,"predicate:uses","{}"
"navigation.navigationflow.aggregates.navigation.contextvariable",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationflow.aggregates.navigation.flowstep",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationflow.composes.navigation.flowstep",USES_PREDICATE,"predicate:composes","{}"
"navigation.navigationflow.flows-to.navigation.navigationtransition",USES_PREDICATE,"predicate:flows-to","{}"
"navigation.navigationflow.requires.navigation.navigationguard",USES_PREDICATE,"predicate:requires","{}"
"navigation.navigationgraph.aggregates.navigation.breadcrumbconfig",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationgraph.aggregates.navigation.navigationflow",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationgraph.aggregates.navigation.navigationguard",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationgraph.aggregates.navigation.navigationtransition",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationgraph.aggregates.navigation.route",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.navigationgraph.composes.navigation.navigationtransition",USES_PREDICATE,"predicate:composes","{}"
"navigation.navigationgraph.composes.navigation.route",USES_PREDICATE,"predicate:composes","{}"
"navigation.navigationguard.constrains.navigation.navigationtransition",USES_PREDICATE,"predicate:constrains","{}"
"navigation.navigationguard.consumes.navigation.contextvariable",USES_PREDICATE,"predicate:consumes","{}"
"navigation.navigationguard.protects.navigation.route",USES_PREDICATE,"predicate:protects","{}"
"navigation.navigationguard.triggers.navigation.guardaction",USES_PREDICATE,"predicate:triggers","{}"
"navigation.navigationguard.uses.navigation.guardcondition",USES_PREDICATE,"predicate:uses","{}"
"navigation.navigationtransition.flows-to.navigation.route",USES_PREDICATE,"predicate:flows-to","{}"
"navigation.navigationtransition.navigates-to.navigation.route",USES_PREDICATE,"predicate:navigates-to","{}"
"navigation.navigationtransition.requires.navigation.navigationguard",USES_PREDICATE,"predicate:requires","{}"
"navigation.navigationtransition.triggers.navigation.guardaction",USES_PREDICATE,"predicate:triggers","{}"
"navigation.navigationtransition.uses.navigation.contextvariable",USES_PREDICATE,"predicate:uses","{}"
"navigation.route.aggregates.navigation.route",USES_PREDICATE,"predicate:aggregates","{}"
"navigation.route.associated-with.navigation.routemeta",USES_PREDICATE,"predicate:associated-with","{}"
"navigation.route.composes.navigation.routemeta",USES_PREDICATE,"predicate:composes","{}"
"navigation.route.flows-to.navigation.navigationtransition",USES_PREDICATE,"predicate:flows-to","{}"
"navigation.route.navigates-to.navigation.route",USES_PREDICATE,"predicate:navigates-to","{}"
"navigation.route.triggers.navigation.navigationtransition",USES_PREDICATE,"predicate:triggers","{}"
"navigation.routemeta.governs.navigation.navigationguard",USES_PREDICATE,"predicate:governs","{}"
"navigation.routemeta.references.navigation.breadcrumbconfig",USES_PREDICATE,"predicate:references","{}"
"navigation.routemeta.serves.navigation.route",USES_PREDICATE,"predicate:serves","{}"
"navigation.routemeta.uses.navigation.navigationtransition",USES_PREDICATE,"predicate:uses","{}"
"motivation.assessment.influence.motivation.assessment",USES_PREDICATE,"predicate:influence","{}"
"motivation.assessment.influence.motivation.driver",USES_PREDICATE,"predicate:influence","{}"
"motivation.assessment.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.assessment.influence.motivation.principle",USES_PREDICATE,"predicate:influence","{}"
"motivation.assessment.influence.motivation.requirement",USES_PREDICATE,"predicate:influence","{}"
"motivation.constraint.constrains.motivation.requirement",USES_PREDICATE,"predicate:constrains","{}"
"motivation.constraint.influence.motivation.assessment",USES_PREDICATE,"predicate:influence","{}"
"motivation.constraint.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.constraint.influence.motivation.outcome",USES_PREDICATE,"predicate:influence","{}"
"motivation.constraint.influence.motivation.principle",USES_PREDICATE,"predicate:influence","{}"
"motivation.constraint.influence.motivation.requirement",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.assessment",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.driver",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.outcome",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.principle",USES_PREDICATE,"predicate:influence","{}"
"motivation.driver.influence.motivation.requirement",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.aggregates.motivation.goal",USES_PREDICATE,"predicate:aggregates","{}"
"motivation.goal.aggregates.motivation.requirement",USES_PREDICATE,"predicate:aggregates","{}"
"motivation.goal.influence.motivation.assessment",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.influence.motivation.outcome",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.influence.motivation.principle",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.influence.motivation.requirement",USES_PREDICATE,"predicate:influence","{}"
"motivation.goal.realizes.motivation.goal",USES_PREDICATE,"predicate:realizes","{}"
"motivation.goal.realizes.motivation.value",USES_PREDICATE,"predicate:realizes","{}"
"motivation.goal.specializes.motivation.goal",USES_PREDICATE,"predicate:specializes","{}"
"motivation.goal.supports.motivation.principle",USES_PREDICATE,"predicate:supports","{}"
"motivation.meaning.associated-with.motivation.constraint",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.meaning.associated-with.motivation.driver",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.meaning.associated-with.motivation.goal",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.meaning.associated-with.motivation.outcome",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.meaning.associated-with.motivation.stakeholder",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.meaning.associated-with.motivation.value",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.outcome.associated-with.motivation.constraint",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.outcome.associated-with.motivation.driver",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.outcome.associated-with.motivation.outcome",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.outcome.associated-with.motivation.stakeholder",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.outcome.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.outcome.realizes.motivation.goal",USES_PREDICATE,"predicate:realizes","{}"
"motivation.outcome.realizes.motivation.value",USES_PREDICATE,"predicate:realizes","{}"
"motivation.principle.influence.motivation.assessment",USES_PREDICATE,"predicate:influence","{}"
"motivation.principle.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.principle.influence.motivation.principle",USES_PREDICATE,"predicate:influence","{}"
"motivation.principle.influence.motivation.requirement",USES_PREDICATE,"predicate:influence","{}"
"motivation.principle.realizes.motivation.goal",USES_PREDICATE,"predicate:realizes","{}"
"motivation.requirement.aggregates.motivation.goal",USES_PREDICATE,"predicate:aggregates","{}"
"motivation.requirement.aggregates.motivation.requirement",USES_PREDICATE,"predicate:aggregates","{}"
"motivation.requirement.associated-with.motivation.constraint",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.associated-with.motivation.driver",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.associated-with.motivation.goal",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.associated-with.motivation.outcome",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.associated-with.motivation.stakeholder",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.associated-with.motivation.value",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.requirement.realizes.motivation.goal",USES_PREDICATE,"predicate:realizes","{}"
"motivation.requirement.specializes.motivation.requirement",USES_PREDICATE,"predicate:specializes","{}"
"motivation.stakeholder.associated-with.motivation.constraint",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.associated-with.motivation.driver",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.associated-with.motivation.goal",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.associated-with.motivation.outcome",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.associated-with.motivation.stakeholder",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.associated-with.motivation.value",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.stakeholder.influence.motivation.driver",USES_PREDICATE,"predicate:influence","{}"
"motivation.stakeholder.influence.motivation.goal",USES_PREDICATE,"predicate:influence","{}"
"motivation.value.associated-with.motivation.constraint",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.value.associated-with.motivation.driver",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.value.associated-with.motivation.goal",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.value.associated-with.motivation.outcome",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.value.associated-with.motivation.stakeholder",USES_PREDICATE,"predicate:associated-with","{}"
"motivation.value.associated-with.motivation.value",USES_PREDICATE,"predicate:associated-with","{}"
"data-store.accesspattern.accesses.data-store.collection",USES_PREDICATE,"predicate:accesses","{}"
"data-store.accesspattern.aggregates.data-store.collection",USES_PREDICATE,"predicate:aggregates","{}"
"data-store.accesspattern.aggregates.data-store.field",USES_PREDICATE,"predicate:aggregates","{}"
"data-store.accesspattern.aggregates.data-store.index",USES_PREDICATE,"predicate:aggregates","{}"
"data-store.accesspattern.triggers.data-store.eventhandler",USES_PREDICATE,"predicate:triggers","{}"
"data-store.accesspattern.triggers.data-store.storedlogic",USES_PREDICATE,"predicate:triggers","{}"
"data-store.accesspattern.uses.data-store.index",USES_PREDICATE,"predicate:uses","{}"
"data-store.collection.composes.data-store.collection",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.composes.data-store.eventhandler",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.composes.data-store.field",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.composes.data-store.index",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.composes.data-store.namespace",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.composes.data-store.validationrule",USES_PREDICATE,"predicate:composes","{}"
"data-store.collection.references.data-store.collection",USES_PREDICATE,"predicate:references","{}"
"data-store.database.composes.data-store.collection",USES_PREDICATE,"predicate:composes","{}"
"data-store.database.composes.data-store.field",USES_PREDICATE,"predicate:composes","{}"
"data-store.database.composes.data-store.index",USES_PREDICATE,"predicate:composes","{}"
"data-store.database.composes.data-store.namespace",USES_PREDICATE,"predicate:composes","{}"
"data-store.database.composes.data-store.validationrule",USES_PREDICATE,"predicate:composes","{}"
"data-store.database.composes.data-store.view",USES_PREDICATE,"predicate:composes","{}"
"data-store.eventhandler.triggers.data-store.storedlogic",USES_PREDICATE,"predicate:triggers","{}"
